,0
5607,2196.0013172025256
5608,6908.61687220536
5609,1432.5196684924483
5610,1018.8509926942315
5611,3297.5518348968226
5612,2226.0642558728778
5613,3210.425670360379
5614,2673.14707106217
5615,3044.5313934221067
5616,5031.884726683405
5617,1680.9589407455323
5618,1592.6038539253502
5619,2671.8479754547834
5620,26535.670332456386
5621,4748.484779350752
5622,2232.7929598612886
5623,2727.0956754282934
5624,2687.1007309343468
5625,1916.556581654988
5626,2918.57999828592
5627,2282.170879561759
5628,1560.2301865196357
5629,3563.258155102663
5630,1626.822194026747
5631,4473.234133229751
5632,2114.9061843243744
5633,2054.1521265589413
5634,3948.331194827195
5635,2579.955736120342
5636,2642.8384303171365
5637,5239.4943352404935
5638,2773.989845814064
5639,1463.2717100335226
5640,5117.823672239257
5641,4230.652105281208
5642,4056.1015532876404
5643,5747.42296427653
5644,2843.6474362149693
5645,1381.0487093659679
5646,1859.686188000776
5647,3201.2905711356534
5648,1812.2787580677837
5649,2215.6303956877928
5650,2458.37301306389
5651,2980.9523762316308
5652,4173.87714946077
5653,1168.7279791636433
5654,1719.756658883666
5655,1884.2606501013736
5656,3282.9959028909866
5657,2749.41377072796
5658,2124.4579457664736
5659,3925.413970994079
5660,2458.320738051654
5661,1945.576628374613
5662,8102.513130804506
5663,3313.2488196732634
5664,1951.0726529872359
5665,7663.04582168275
5666,3056.5238597281696
5667,3131.414979536552
5668,4179.09573987941
5669,4685.457879199854
5670,3989.6333887257993
5671,2127.911622270972
5672,1792.4264117503706
5673,2297.727695550337
5674,4627.771870464364
5675,1782.268106204799
5676,1642.2675713478047
5677,3310.550215893559
5678,1678.8543872914563
5679,3325.2676068320975
5680,5133.309344195318
5681,3320.27428878172
5682,3225.884435727318
5683,2745.6748311440924
5684,2161.9766255955856
5685,2280.3650417437325
5686,2188.409225107842
5687,2421.2837596478826
5688,6623.497528442592
5689,1819.762752426679
5690,3499.407682865277
5691,6850.490166278044
5692,1276.4587187564512
5693,2218.664728612242
5694,4882.301446557059
5695,5058.792749963079
5696,1987.4879689298489
5697,2375.530540707147
5698,1645.2025133089185
5699,3575.0593048868905
5700,9848.316153148127
5701,1702.1438672410918
5702,1512.136155151533
5703,2309.648664278292
5704,3040.510647524865
5705,10984.530404027237
5706,3551.1617089006136
5707,1369.9791541221693
5708,2878.977936691636
5709,4317.092498513627
5710,1892.163602205516
5711,1912.8703598142997
5712,8155.985292410753
5713,1969.940788666972
5714,2680.4911798127255
5715,2597.88482748452
5716,3700.600606373797
5717,1900.563120275787
5718,3494.878249094317
5719,1637.3806540111182
5720,1812.5599348892783
5721,2240.1338645133123
5722,2425.3986609311764
5723,3070.323732719307
5724,1781.550463269614
5725,2012.6621776631305
5726,4255.971812905952
5727,2266.464640502753
5728,2358.5288655212535
5729,2526.4850226603066
5730,2260.132514810978
5731,3164.6034159536666
5732,1364.3560915398668
5733,4849.773241901058
5734,15739.996421399166
5735,3039.072894168392
5736,3221.7444541175114
5737,4706.816372827296
5738,1786.3869076179635
5739,3915.757507121871
5740,2313.710482815721
5741,3666.5901443441803
5742,2702.6136101330444
5743,3728.0799518237122
5744,7480.282550715114
5745,2179.7230176076037
5746,1990.5884626463026
5747,4650.71202920848
5748,2404.853799567506
5749,3165.5972689070386
5750,2572.3277256332613
5751,5152.241345262607
5752,3487.930012536726
5753,3799.537444181805
5754,4138.070951196781
5755,4333.918758559906
5756,2100.83703438934
5757,2260.6119681258774
5758,2101.975821231027
5759,1031.5480066472833
5760,2411.12019495708
5761,5238.479840193324
5762,1625.672716249978
5763,1995.3289324089935
5764,2598.0360132097644
5765,2053.397935255302
5766,1968.111513661703
5767,1977.4537698499114
5768,7808.304259033569
5769,1887.5137988711206
5770,3422.6169295316604
5771,1794.1946833965474
5772,11531.663450810442
5773,1523.712886305763
5774,4315.596823080752
5775,3379.3317749936305
5776,3646.0530446649514
5777,4022.802880404048
5778,985.9979956690131
5779,1680.4418906741914
5780,10610.667151789725
5781,1443.2430828202678
5782,4634.864276221716
5783,2711.048224039379
5784,3983.2482364791463
5785,2692.091119917883
5786,2191.926558683822
5787,2207.4137564234084
5788,6646.647080743495
5789,7955.95377881405
5790,3308.050724855255
5791,1466.281250243291
5792,2343.6736680619306
5793,2019.4401144220656
5794,10690.180892569595
5795,2604.9371030089837
5796,2015.5744089656785
5797,2979.164675926789
5798,1971.1662720362622
5799,3068.2896210539984
5800,2003.6442111752026
5801,2143.5885974482026
5802,2015.4732388260184
5803,2208.6018654225254
5804,1812.8305619524913
5805,2755.767755613539
5806,1502.7622498132357
5807,3477.029853602598
5808,2674.8509200896747
5809,3954.4545958597196
5810,1672.1206908034908
5811,23629.816075039646
5812,5216.597018058775
5813,3097.328253517702
5814,1061.334880272987
5815,15318.967522262592
5816,1671.2035714405376
5817,2467.616056636679
5818,1921.6041001180574
5819,2614.3808592209275
5820,5179.402175361029
5821,1499.5902887713996
5822,2136.510395722122
5823,1413.7825834858359
5824,1863.1751069000727
5825,5278.8225988237045
5826,2676.1018560856905
5827,7527.905493314365
5828,5602.90178937718
5829,1088.589415076032
5830,3189.9253330174497
5831,2629.354386947472
5832,11744.174399930158
5833,4358.252380343931
5834,2509.8929074586285
5835,3232.8624515181627
5836,2664.609679802143
5837,2268.191994677762
5838,1072.1282409213823
5839,2229.7516023291028
5840,1385.204302321339
5841,3132.7903084069853
5842,2043.5534330508706
5843,1792.3395785325606
5844,1542.9179760114864
5845,5936.9415759366775
5846,1999.4848996640944
5847,3362.9899215483165
5848,1585.0811025504672
5849,4485.39742846919
5850,5852.490211141311
5851,10682.066321750008
5852,6612.754992106117
5853,2362.6431058011576
5854,4499.40895721517
5855,10977.029218657915
5856,3451.429418520274
5857,6160.6844596269
5858,1439.2692197877573
5859,1457.7731300331875
5860,2182.3400220369704
5861,3476.1636415041776
5862,3013.0569589083093
5863,3187.4877882651626
5864,2956.5483322567093
5865,6615.704666747019
5866,2244.108060993046
5867,2399.1170423152994
5868,3232.402279348794
5869,3819.4144539200856
5870,3709.3845852953473
5871,2113.1296776332315
5872,5699.468852803887
5873,2534.0115905407365
5874,2508.1898899081884
5875,2481.3566694373903
5876,2272.4389191850833
5877,35179.47316666666
5878,3143.4081801024977
5879,1093.8952784920525
5880,2106.7527555160445
5881,1891.2820704942762
5882,8739.72926187294
5883,3751.3077959624934
5884,2075.4385294578356
5885,1346.7827650901074
5886,4547.85728464485
5887,1133.4707114324747
5888,2072.3526766805153
5889,7464.877767393367
5890,1998.2437383175532
5891,2855.1210313779497
5892,5770.874507548056
5893,1400.617775526741
5894,2253.9674296313424
5895,12958.687747917118
5896,14414.531190306221
5897,3060.713601648314
5898,4116.641392248678
5899,4463.814355910643
5900,15053.494037755489
5901,1491.0144747925183
5902,2234.1587719750796
5903,6221.581952018738
5904,4618.30890352255
5905,9166.682418305752
5906,2876.4842070464506
5907,2810.908578278897
5908,4106.63979448906
5909,3226.7863477405695
5910,5130.1074463061095
5911,2043.8422447841551
5912,2457.9505597491316
5913,4338.90405571518
5914,2039.7048967920161
5915,1111.542337458702
5916,5146.970595261294
5917,2363.6664196093507
5918,2324.2475656156525
5919,6612.468619745125
5920,1890.261431801094
5921,5201.176339512732
5922,2767.3271624164413
5923,1884.7312674093366
5924,4514.092492893248
5925,5847.806750808523
5926,1683.6178336408846
5927,1265.2676560310633
5928,1281.901538958013
5929,1780.7291167451888
5930,2021.7851024408674
5931,4686.012225019328
5932,1147.390275521743
5933,4832.007357055517
5934,4329.004787435445
5935,4120.901012863038
5936,2088.448767726728
5937,2158.104574333047
5938,1886.2651278587894
5939,2048.8677916513325
5940,5026.384964877434
5941,8966.374250544344
5942,1231.1548880459904
5943,1165.2289643267775
5944,2355.001254713794
5945,1986.3677759915695
5946,4169.7509822842385
5947,1790.5222559668532
5948,2187.3817371322
5949,3051.536398147677
5950,3773.785545713196
5951,6745.224624208449
5952,5390.759386387959
5953,2799.690326492493
5954,2662.8930985861734
5955,2965.014998913446
5956,11178.11400278724
5957,1215.8074697982968
5958,2340.2449129771853
5959,2292.635369274189
5960,4479.864150896539
5961,2188.505918547461
5962,2903.0011621867257
5963,1052.5027786158985
5964,3139.4034499255727
5965,2116.4457161563423
5966,2145.551847661884
5967,1524.9781294832283
5968,3159.4478216991356
5969,5862.620704115451
5970,1839.5823207910162
5971,3494.1829149178247
5972,2454.4898978245965
5973,2274.271039257336
5974,2162.7352626077563
5975,2952.032858457449
5976,3135.4608380199393
5977,2814.494734001748
5978,1761.8909542204424
5979,2566.816404194999
5980,2151.3846396095914
5981,3624.871100707093
5982,2815.9674881958836
5983,1150.4266821787594
5984,1417.9542570214876
5985,5555.438015748511
5986,7377.892216092331
5987,7113.478951314798
5988,2273.9797208253594
5989,3329.694985810146
5990,2745.083097256854
5991,2838.65520317325
5992,1103.5033169014728
5993,2648.8929391297897
5994,4667.769432978755
5995,2589.2335380968043
5996,4651.090378579696
5997,8017.4285929938205
5998,5684.420748708948
5999,1465.8901089379704
6000,2219.1688757915376
6001,1847.4474141833077
6002,2240.2792177808387
6003,3232.0482025179385
6004,3477.019752759925
6005,3172.2462129411933
6006,3680.4887128089927
6007,12418.086687822703
6008,2711.985067358539
6009,2363.7403629211612
6010,4501.177817076422
6011,4036.791585961181
6012,3495.781037157129
6013,2647.938011435052
6014,3246.7733128199447
6015,2186.8980205940948
6016,4431.223085063584
6017,3857.393296290759
6018,10647.122948280212
6019,2316.4353334394978
6020,2924.533717798576
6021,4195.557408667274
6022,2450.418233812303
6023,4656.92855462116
6024,21886.940073724534
6025,1974.8093598468568
6026,1934.7297826567462
6027,2762.7223461453304
6028,3902.1885419678415
6029,3302.3194300923165
6030,1541.1871793946486
6031,2176.43613088597
6032,6361.552622951268
6033,3492.8084843387824
6034,2276.426814508713
6035,2080.4911026491727
6036,4790.574781528412
6037,2256.6537322887757
6038,4379.461321666625
6039,4063.9938995879975
6040,2584.0989344639083
6041,2155.7108011686937
6042,2213.9437936932572
6043,2178.8766405729734
6044,3600.1992131905217
6045,1720.3548557314298
6046,2860.876544658812
6047,2976.8291708912457
6048,10173.007788537743
6049,2116.3549917535006
6050,1451.227094036041
6051,2414.8876138558576
6052,1492.3627510620356
6053,2759.2882842030735
6054,2658.0338809395894
6055,6800.659182670105
6056,3230.9589100786325
6057,3588.886564377445
6058,1635.4242981711334
6059,3342.887901065479
6060,4050.5969375508316
6061,1728.555210780177
6062,2014.5157236394741
6063,5739.419764618123
6064,3507.7507453166622
6065,7474.313525287905
6066,2445.5690259407766
6067,1804.7608367273988
6068,1335.3136882681356
6069,3200.2028662808048
6070,10063.433404454665
6071,3098.3905308631765
6072,1080.2557939589515
6073,1726.2943829883197
6074,2216.2457687877263
6075,6384.010751263716
6076,1708.7414159050538
6077,1571.1758627088573
6078,1266.281069216337
6079,5463.079466822083
6080,3174.3355135557176
6081,4596.434265226388
6082,3952.3660759213053
6083,2837.0216875382444
6084,1884.7602938171206
6085,4167.929642084467
6086,2150.082454547407
6087,2864.6374513885257
6088,5623.3963290557895
6089,2620.9143110434784
6090,2047.8206204541927
6091,2023.012533430028
6092,8567.525115583323
6093,1554.0122910764994
6094,8910.125725125092
6095,2778.5651076638624
6096,3268.0978608185715
6097,2167.035168353212
6098,1750.7388433755123
6099,7926.241658462967
6100,2664.9872322995543
6101,2211.017569065509
6102,4567.453780554137
6103,5078.570301906294
6104,2390.7416429682703
6105,1367.775486465904
6106,1410.29789941611
6107,5136.248297874909
6108,12981.901012418337
6109,1289.2972872002442
6110,1149.339038493734
6111,15699.35378078764
6112,4928.680423361212
6113,1453.0057202742166
6114,14752.719984334151
6115,1577.565030339895
6116,1133.988815040568
6117,3251.6050884705705
6118,1725.714062638253
6119,3297.251225933111
6120,5594.6087152658865
6121,2011.99527153851
6122,4322.03310473422
6123,4145.533766259522
6124,1362.3451221969171
6125,2235.596993892705
6126,1526.337445687622
6127,6749.981518550484
6128,1290.1374067775384
6129,1852.8527580476723
6130,1295.6405357495835
6131,1156.9780489009722
6132,2456.061576657965
6133,6192.648402071953
6134,2169.6319896246655
6135,4901.809725053359
6136,2000.9318541335294
6137,2155.4507285681125
6138,1960.2202882420536
6139,3116.3868415808915
6140,3185.760275002863
6141,1828.034467907103
6142,1154.3042115816472
6143,4168.528676916898
6144,2255.1952145103337
6145,20925.343043836227
6146,4641.0915662582465
6147,1381.4415829683585
6148,3115.21368952194
6149,2025.2291912459823
6150,4098.3919127393765
6151,5098.825221780944
6152,3939.1981891177734
6153,1340.1353438512579
6154,2886.923961936984
6155,5383.407644447202
6156,5129.8422307469555
6157,5724.578309204596
6158,1489.2500526933666
6159,3199.2755943736906
6160,1780.4777000136573
6161,2672.598814731582
6162,1500.6207306226027
6163,9639.06868581189
6164,14945.134696303208
6165,1753.9972941109736
6166,5008.6433198294935
6167,3927.2573604773333
6168,1763.0661484265418
6169,3603.7127637829904
6170,2093.333811560929
6171,2671.002188048043
6172,3351.377255059359
6173,1262.874990746901
6174,2398.133469421383
6175,3240.9616681204457
6176,3033.308581464222
6177,1150.9119932142485
6178,15304.273226477215
6179,2894.425751066503
6180,9112.5366237315
6181,1590.7707433713406
6182,6539.373610104059
6183,1743.9948724179674
6184,3397.8352562760037
6185,9000.243713355309
6186,1099.5812761485677
6187,3456.1286163616032
6188,6885.578026975236
6189,1316.232877866906
6190,2530.98234993692
6191,4813.008622461696
6192,2544.3937244502345
6193,2510.8221394229695
6194,1812.2706337206698
6195,1892.4115489937326
6196,4024.6871577764596
6197,2366.5672523921944
6198,2603.312224863935
6199,2494.8724366819793
6200,1881.4712943689592
6201,2111.850237793019
6202,2673.7380737044373
6203,9022.747098663182
6204,1801.6489640187335
6205,2334.9638077216955
6206,2686.2094786245516
6207,8118.90478298271
6208,8925.620354346926
6209,1672.0969085205372
6210,1812.1117532011972
6211,7974.611658859731
6212,3024.19760302821
6213,3695.414877943442
6214,1809.6610662335584
6215,1624.9627862282823
6216,10978.591601700511
6217,3564.102969009081
6218,14687.160527413242
6219,3379.344709229245
6220,3398.7269928595547
6221,1270.0535251971853
6222,1756.8455955920979
6223,1291.637657231876
6224,3942.7470416514675
6225,1225.6672268497525
6226,3734.440441555001
6227,5519.847922570504
6228,4077.611212173645
6229,1749.5898274591727
6230,1873.2836123241946
6231,1780.2981128256645
6232,2857.415211025103
6233,1481.8320142329883
6234,6359.614311155193
6235,2061.0912002473315
6236,1787.3096674608462
6237,5924.9358889211435
6238,3200.4717343223538
6239,1396.6151829534103
6240,2712.1761484957283
6241,2960.6023175543514
6242,4723.990596488585
6243,4392.65881815749
6244,1700.0054085960564
6245,10172.193526964185
6246,1751.5080907480628
6247,1574.4149856211816
6248,1527.525480255147
6249,2170.913100948107
6250,2989.177796594732
6251,6031.695509116322
6252,2985.5485571610066
6253,7560.774239805567
6254,2590.936293961692
6255,3802.2419464498885
6256,2389.3855859529776
6257,2027.726860735986
6258,5449.677071466848
6259,2289.835119376168
6260,3263.665851270229
6261,5224.30080352865
6262,3288.5395620834975
6263,3285.2190218658575
6264,1419.9070377508706
6265,5653.551664534074
6266,1124.5992141431589
6267,1814.1290832455034
6268,5160.198906898306
6269,1662.0060018913503
6270,1992.420303429865
6271,1934.105644836364
6272,3537.722718654564
6273,2034.9596075933164
6274,2909.094458585573
6275,3773.807258921597
6276,2586.0641003519286
6277,2333.189270734267
6278,12302.957622873017
6279,1572.8383600061547
6280,1889.0073063614836
6281,13264.079126256269
6282,3049.402400537351
6283,4370.549223551217
6284,1961.8416472151182
6285,2154.16823854541
6286,5710.249797985519
6287,2805.452090470029
6288,3060.1315780176615
6289,1808.8096892629044
6290,3167.5737401107267
6291,1803.4554594612125
6292,1185.8480790375127
6293,2469.0271950648234
6294,4171.6131715449765
6295,1778.3972884441885
6296,4911.987057578547
6297,6105.5166661087005
6298,1386.286684977673
6299,1324.503048236443
6300,9638.490610707455
6301,2591.0467635928317
6302,1276.9406244338998
6303,3332.443036862116
6304,1491.6153540748098
6305,2199.3876037956998
6306,3765.508140798257
6307,2702.6260827855085
6308,3316.2856830544833
6309,5106.949170372521
6310,5820.178124990223
6311,2668.9815422902752
6312,1742.0110036225437
6313,10336.520042737986
6314,3722.7936602469726
6315,1714.704026787358
6316,4326.04236787879
6317,3483.287636022607
6318,1272.8689119790574
6319,5432.610030456289
6320,4026.7977100798435
6321,4205.103571918938
6322,1901.725760231744
6323,2197.1453878911293
6324,4605.035849667019
6325,6167.860802694483
6326,2225.542909239999
6327,5824.86459995329
6328,1709.8786436190678
6329,3111.4618051827965
6330,2051.30530341076
6331,3169.8922825300315
6332,8187.5503708736815
6333,2465.468631382408
6334,2474.738825130408
6335,1351.0012941023535
6336,4444.757042850503
6337,3687.728542388846
6338,1680.8066370418971
6339,1427.2918815654052
6340,2277.593716478998
6341,2366.6852877796623
6342,2521.087657017174
6343,2048.981455664747
6344,1306.2420324141262
6345,8231.49191983129
6346,8196.832604715899
6347,2022.485630540734
6348,3378.3529494607305
6349,3255.4973508534695
6350,3372.4684760846226
6351,2346.0454760597445
6352,2280.8683845623577
6353,2602.0015712636505
6354,7600.219710910544
6355,4222.59885390298
6356,13178.73983046823
6357,1801.4344826952558
6358,7406.555206519002
6359,4270.765786424095
6360,2953.15111820583
6361,2126.6586845658717
6362,7860.464210100067
6363,2486.8335659389018
6364,4491.366955066157
6365,6495.559568106926
6366,2734.143320891219
6367,6404.722267662774
6368,3357.3048525075683
6369,2917.877266379742
6370,5545.2007632151835
6371,3187.3912536401103
6372,2016.4157194808754
6373,4168.592862756621
6374,1770.1772833646605
6375,5511.969967575718
6376,4177.082077257357
6377,1652.427716626762
6378,2120.4160353320203
6379,4532.314179458413
6380,8946.066841133208
6381,2693.7273842043437
6382,2717.2403761534415
6383,1220.5717023242653
6384,1275.4321793741017
6385,1880.9951882182208
6386,2144.1888567145984
6387,3657.4172298139983
6388,1768.5684591979048
6389,12042.106215068476
6390,9332.573241325665
6391,2126.6764072638116
6392,4451.443953097818
6393,2854.0682065649085
6394,2688.3262725198592
6395,11929.117249887042
6396,2186.3794439300964
6397,5413.875917316077
6398,4418.690947559362
6399,2283.442045881631
6400,3258.0880173349956
6401,7184.907988886844
6402,2835.405308984436
6403,1972.9953485415938
6404,2171.3514029431576
6405,3442.3969670794063
6406,9472.537828604618
6407,1819.0913066701971
6408,1645.5225143336206
6409,6914.300550999308
6410,4264.9961389824
6411,6395.886763231977
6412,1447.804913697524
6413,4856.587283917197
6414,1980.0339321296692
6415,1524.826382081594
6416,2707.110864834165
6417,4096.674502799825
6418,2027.6593402774097
6419,2148.810854283252
6420,1612.876135223963
6421,2083.698909934644
6422,1810.81066289226
6423,2721.2852413165756
6424,1693.4004891778254
6425,3006.368004573103
6426,6841.385627657962
6427,1996.2138633403986
6428,3110.8035452365207
6429,5342.750624977499
6430,5667.398134052767
6431,4577.494900977819
6432,2113.162534844388
6433,4570.98424060608
6434,2537.397156975383
6435,6649.531512624988
6436,34135.44572530871
6437,1120.8610531970762
6438,1136.2842853963061
6439,1181.2689244650173
6440,3625.5124061418983
6441,1308.5153463828904
6442,3402.723281220174
6443,2197.7397584899154
6444,2779.7153104082495
6445,18588.68947324901
6446,2388.798475177835
6447,1976.6461377507096
6448,1262.2637363438575
6449,4190.990530894204
6450,2803.5925981756004
6451,1501.3365201897295
6452,1089.9293285509273
6453,4929.922010136232
6454,1626.0643185801562
6455,9817.443181713756
6456,2883.0290047131157
6457,3680.4184349528546
6458,1361.9436131310756
6459,3838.6012158079657
6460,5538.276008583618
6461,13220.913428310318
6462,4750.800224235761
6463,1643.2786852023567
6464,3812.8606510966883
6465,5286.288131618466
6466,2495.4282229581695
6467,2487.8317967051753
6468,2338.526686156932
6469,7091.999093807091
6470,2807.8487961645205
6471,7138.070521310866
6472,1726.3161056146557
6473,5209.449437977139
6474,1186.866815361156
6475,2162.612521178945
6476,1476.2529179542466
6477,3335.333117684197
6478,2666.4935007409395
6479,1076.4813226629442
6480,6699.987434218582
6481,2803.445493236387
6482,5552.004318541713
6483,3091.2544406387665
6484,1532.903289040188
6485,2142.299386416921
6486,5677.66119336792
6487,4421.001151197915
6488,5537.627992826384
6489,2410.926534529781
6490,1986.7128525981905
6491,2144.7863068543993
6492,2242.526757890234
6493,3276.4837818733868
6494,2113.4815744048215
6495,4381.239059645034
6496,3436.371391049458
6497,6864.602404979021
6498,4245.881367864087
6499,3151.8569599447696
6500,2926.8430895677257
6501,1612.2137886120904
6502,3955.5475779485964
6503,2901.6073817211395
6504,2845.114255625045
6505,2478.1435598082044
6506,1107.3506844735614
6507,4101.59811761741
6508,2884.6510262702213
6509,3384.6941478361314
6510,2665.137305250117
6511,6007.617714680976
6512,16203.78095793011
6513,4019.5348447431584
6514,3329.843278901935
6515,3489.169691880113
6516,3825.174480164573
6517,982.7026029498264
6518,1230.4551141262373
6519,1919.5440362007314
6520,5204.967475174765
6521,3865.84538567337
6522,3080.4217708254696
6523,7689.743955863471
6524,6518.049508069668
6525,1948.9934513787925
6526,1181.489370712816
6527,4240.883142319848
6528,6103.996231558267
6529,1560.6240031481955
6530,3749.3768114625896
6531,2261.6449993930937
6532,3893.8083151079513
6533,2112.287458491062
6534,1457.5618758923874
6535,7691.265919915194
6536,3215.400675787933
6537,6240.073583122928
6538,2940.962175531338
6539,3138.2118606495537
6540,1812.6041551313795
6541,5765.617526122738
6542,1235.6420030966553
6543,15348.35343670073
6544,2649.3923737924547
6545,1840.2387819138667
6546,5418.426919012753
6547,6352.204910272757
6548,2078.8974825220917
6549,989.2335382789282
6550,7881.449511862234
6551,3074.635575366832
6552,4837.635878518674
6553,3267.2944825250925
6554,1733.6032864586734
6555,2176.923297472071
6556,1936.7160782450953
6557,3379.786044808404
6558,1818.5514117601356
6559,1203.9135165766425
6560,2492.790181241621
6561,1688.7622275082251
6562,2230.4596284047025
6563,5087.5059679320275
6564,1560.4218526184363
6565,3465.058355004126
6566,2564.4604330655857
6567,6660.956983215925
6568,1601.6042933935435
6569,3363.156070087695
6570,6852.97046277004
6571,2296.5642039043396
6572,5730.580414288919
6573,3209.878235834006
6574,2550.805777320521
6575,2465.687147853384
6576,2833.904994567937
6577,1300.022791963573
6578,2605.4772427694656
6579,4369.651831724954
6580,6909.82606348665
6581,1892.4391689265267
6582,3542.9435604996847
6583,2192.1642207857576
6584,2388.278073962695
6585,1994.3198206904822
6586,32678.17469787076
6587,3587.2066945612282
6588,4491.403617818722
6589,2109.3228903577356
6590,3919.6532154162974
6591,1777.3924758419003
6592,3690.348324846586
6593,1952.3108229943318
6594,2134.2781205558103
6595,1533.1434592023813
6596,2939.112429696974
6597,1803.0588728942616
6598,2140.115961807293
6599,1769.6218464962265
6600,7069.375908123121
6601,1417.234214960613
6602,10524.147223901164
6603,3091.73138732492
6604,2322.7378918728646
6605,1665.8500950299924
6606,2559.4384896860006
6607,1275.8474875518395
6608,1840.4966341384154
6609,2573.4660980989734
6610,1993.6730833342058
6611,3911.8173524099752
6612,2179.345987595003
6613,8362.747273456165
6614,6326.4850720029235
6615,3886.948267490437
6616,1861.3530459282683
6617,1532.360637146676
6618,1352.4713637144416
6619,2020.6091425332497
6620,2104.688335588817
6621,5359.931077572663
6622,5920.110882926968
6623,1192.726656298453
6624,2852.273733721643
6625,1619.0729714156466
6626,1546.4918804201834
6627,2726.336736849508
6628,4110.048737800555
6629,5105.15997576154
6630,1132.780389901644
6631,1939.4169622473062
6632,2181.0652199006067
6633,3934.6488099901667
6634,3018.0454764826964
6635,4195.710566936317
6636,10586.593354174714
6637,1786.0167898076284
6638,4893.23442633399
6639,2141.021869461959
6640,2406.938273024407
6641,5610.978604050089
6642,2526.211084384014
6643,6310.291642782706
6644,10057.16158881076
6645,1536.8458913000409
6646,5046.484010139313
6647,3664.141889103755
6648,4792.827487508048
6649,2762.089523397656
6650,2689.2286399117293
6651,1981.6253895721363
6652,2991.91635828313
6653,1908.597092917319
6654,3791.7766915448715
6655,2108.6736227808233
6656,3171.646114484837
6657,8758.527358921434
6658,5238.601097350183
6659,3158.4724934680576
6660,5651.727948746896
6661,8407.319856034452
6662,3979.9153809029694
6663,2898.9731889261984
6664,2837.391148761271
6665,5647.064446725312
6666,3637.1287578016286
6667,1504.5511675906998
6668,1772.4862759532957
6669,3966.9711169299935
6670,6651.872507859296
6671,4015.232998389931
6672,1849.1255947699226
6673,1929.6717304296162
6674,6559.50852649837
6675,4229.114478047211
6676,2193.2610044553535
6677,1984.6169818373894
6678,3560.9877213694963
6679,2929.935019434864
6680,3093.6808305102168
6681,2787.4076355507023
6682,4455.6706622844995
6683,1524.4569213382515
6684,2890.1867738760075
6685,2841.1980384448293
6686,5031.441508309998
6687,4812.518245719863
6688,1699.7236633196876
6689,1952.0558725369535
6690,4596.668606849914
6691,3647.1399836534083
6692,1826.7679057107582
6693,2197.1659849530165
6694,3074.822794053513
6695,1416.8667195343355
6696,3486.534925734451
6697,4071.537638923431
6698,4220.883920130524
6699,4008.018326572124
6700,2224.2895833032626
6701,3110.8347087196566
6702,2499.598324387375
6703,3818.1368516740026
6704,2134.7637216000585
6705,3041.3180645776933
6706,1639.5450915182992
6707,5831.92356328789
6708,3924.9141963708953
6709,7707.43670234735
6710,2791.640953219975
6711,2297.0262753466177
6712,3747.0456745584534
6713,1684.5988750374613
6714,5256.136676578661
6715,4237.071803317795
6716,3369.733263036102
6717,4808.256459718416
6718,1610.4224072644838
6719,1258.2421713172243
6720,2394.9891949313974
6721,1752.4096173541795
6722,2467.6879443650473
6723,7125.793025120524
6724,5619.948066157292
6725,3357.5320962603078
6726,1568.754889416442
6727,2970.8938364726287
6728,1513.674052608408
6729,1973.458037327325
6730,4982.570682286185
6731,2429.324312540857
6732,2589.1945238249596
6733,3439.8595695848767
6734,2580.187301187977
6735,2664.256674110099
6736,6339.207467685719
6737,1844.6110915411214
6738,5599.331889738146
6739,15353.649903293439
6740,2950.1374775447593
6741,5899.9911561864965
6742,1156.5159496595793
6743,1535.0634467724349
6744,3517.5089321959804
6745,2182.5148249171066
6746,7522.9505564037245
6747,4052.7048263159572
6748,3837.827889139476
6749,4733.656913255487
6750,1384.1949852506493
6751,6194.083968901734
6752,2389.944863840693
6753,3288.475003291371
6754,1853.2755840524305
6755,2267.0503280561384
6756,2564.6449179450824
6757,5633.668061335611
6758,1869.647507158212
6759,3211.9910683378944
6760,2313.0009272078973
6761,2915.156435707252
6762,3269.7094415855126
6763,3043.163869725287
6764,3829.2519316826124
6765,3715.7254691173957
6766,1138.5330045729054
6767,13013.759235221743
6768,1601.6893067945086
6769,1618.3315645717626
6770,3248.377698475449
6771,2155.653846454823
6772,1619.8195199813404
6773,3383.8103370834815
6774,4092.7832636139024
6775,3414.734101040052
6776,3421.952122082985
6777,8352.556716583727
6778,6082.355339941136
6779,1193.0928621038931
6780,1482.7811226751996
6781,16626.52773065405
6782,4068.524204706547
6783,1756.3090008143672
6784,2411.514185075472
6785,1216.8420502505314
6786,15347.064032016511
6787,5998.668609400916
6788,3297.211165348881
6789,1988.222880931126
6790,4012.356438276447
6791,2151.8621226045957
6792,1328.8778222277297
6793,4534.154815458684
6794,3338.200449374348
6795,6631.9493578992015
6796,7636.356239998388
6797,2899.997585818633
6798,4451.301725045028
6799,4366.1577657953
6800,1648.065340055455
6801,1747.7924231820552
6802,3150.9108136545624
6803,2081.6254050716666
6804,2526.8432954817913
6805,3196.173736504953
6806,4974.901227210418
6807,3466.4689623057097
6808,4929.444090135874
6809,1219.2988390446612
6810,7485.290243190437
6811,9752.61621734029
6812,5167.388221600613
6813,10122.18723114317
6814,1893.4080968222138
6815,2777.1250758369897
6816,2568.6150514823375
6817,2231.0054096642175
6818,7990.7517801517515
6819,2253.175093315705
6820,4644.815991314895
6821,3781.113732828595
6822,4000.2233871625085
6823,5718.453657612633
